segment_id,geolocation_type,geolocation_id,sensor_id,snr_type,date_index,target_type
53131,C,5,5,SynthSNR,4,human
53132,C,5,5,SynthSNR,4,human
53133,C,5,5,SynthSNR,4,human
53134,C,5,5,SynthSNR,4,human
53135,C,5,5,SynthSNR,4,human
53136,C,5,5,SynthSNR,4,human
53137,C,5,5,SynthSNR,4,human
53138,C,5,5,SynthSNR,4,human
53139,C,5,5,SynthSNR,4,human
53140,C,5,5,SynthSNR,4,human
53141,C,5,5,SynthSNR,4,human
53142,C,5,5,SynthSNR,4,human
53143,C,5,5,SynthSNR,4,human
53144,C,5,5,SynthSNR,4,human
53145,C,5,5,SynthSNR,4,human
53146,C,5,5,SynthSNR,4,human
53147,C,5,5,SynthSNR,4,human
53148,C,5,5,SynthSNR,4,human
53149,C,5,5,SynthSNR,4,human
53150,C,5,5,SynthSNR,4,human
53151,C,5,5,SynthSNR,4,human
53152,C,5,5,SynthSNR,4,human
53153,C,5,5,SynthSNR,4,human
53154,C,5,5,SynthSNR,4,human
53155,C,5,5,SynthSNR,4,human
53156,C,5,5,SynthSNR,4,human
53157,C,5,5,SynthSNR,4,human
53158,C,5,5,SynthSNR,4,human
53159,C,5,5,SynthSNR,4,human
53160,C,5,5,SynthSNR,4,human
53161,C,5,5,SynthSNR,4,human
53162,C,5,5,SynthSNR,4,human
53163,C,5,5,SynthSNR,4,human
53164,C,5,5,SynthSNR,4,human
53165,C,5,5,SynthSNR,4,human
53166,C,5,5,SynthSNR,4,human
53167,C,5,5,SynthSNR,4,human
53168,C,5,5,SynthSNR,4,human
53169,C,5,5,SynthSNR,4,human
53170,C,5,5,SynthSNR,4,human
53171,C,5,5,SynthSNR,4,human
53172,C,5,5,SynthSNR,4,human
53173,C,5,5,SynthSNR,4,human
53174,C,5,5,SynthSNR,4,human
53175,C,5,5,SynthSNR,4,human
53176,C,5,5,SynthSNR,4,human
53177,C,5,5,SynthSNR,4,human
53178,C,5,5,SynthSNR,4,human
53179,C,5,5,SynthSNR,4,human
53180,C,5,5,SynthSNR,4,human
53181,C,5,5,SynthSNR,4,human
53182,C,5,5,SynthSNR,4,human
53183,C,5,5,SynthSNR,4,human
53184,C,5,5,SynthSNR,4,human
53185,C,5,5,SynthSNR,4,human
53186,C,5,5,SynthSNR,4,human
53187,C,5,5,SynthSNR,4,human
53188,C,5,5,SynthSNR,4,human
53189,C,5,5,SynthSNR,4,human
53190,C,5,5,SynthSNR,4,human
53191,C,5,5,SynthSNR,4,human
53192,C,5,5,SynthSNR,4,human
53193,C,5,5,SynthSNR,4,human
53194,C,5,5,SynthSNR,4,human
53195,C,5,5,SynthSNR,4,human
53196,C,5,5,SynthSNR,4,human
53197,C,5,5,SynthSNR,4,human
53198,C,5,5,SynthSNR,4,human
53199,C,5,5,SynthSNR,4,human
53200,C,5,5,SynthSNR,4,human
53201,C,5,5,SynthSNR,4,human
53202,C,5,5,SynthSNR,4,human
53203,C,5,5,SynthSNR,4,human
53204,C,5,5,SynthSNR,4,human
53205,C,5,5,SynthSNR,4,human
53206,C,5,5,SynthSNR,4,human
53207,C,5,5,SynthSNR,4,human
53208,C,5,5,SynthSNR,4,human
53209,C,5,5,SynthSNR,4,human
53210,C,5,5,SynthSNR,4,human
53211,C,5,5,SynthSNR,4,human
53212,C,5,5,SynthSNR,4,human
53213,C,5,5,SynthSNR,4,human
53214,C,5,5,SynthSNR,4,human
53215,C,5,5,SynthSNR,4,human
53216,C,5,5,SynthSNR,4,human
53217,C,5,5,SynthSNR,4,human
53218,C,5,5,SynthSNR,4,human
53219,C,5,5,SynthSNR,4,human
53220,C,5,5,SynthSNR,4,human
53221,C,5,5,SynthSNR,4,human
53222,C,5,5,SynthSNR,4,human
53223,C,5,5,SynthSNR,4,human
53224,C,5,5,SynthSNR,4,human
53225,C,5,5,SynthSNR,4,human
53226,C,5,5,SynthSNR,4,human
53227,C,5,5,SynthSNR,4,human
53228,C,5,5,SynthSNR,4,human
53229,C,5,5,SynthSNR,4,human
53230,C,5,5,SynthSNR,4,human
53231,C,5,5,SynthSNR,4,human
53232,C,5,5,SynthSNR,4,human
53233,C,5,5,SynthSNR,4,human
53234,C,5,5,SynthSNR,4,human
53235,C,5,5,SynthSNR,4,human
53236,C,5,5,SynthSNR,4,human
53237,C,5,5,SynthSNR,4,human
53238,C,5,5,SynthSNR,4,human
53239,C,5,5,SynthSNR,4,human
53240,C,5,5,SynthSNR,4,human
53241,C,5,5,SynthSNR,4,human
53242,C,5,5,SynthSNR,4,human
53243,C,5,5,SynthSNR,4,human
53244,C,5,5,SynthSNR,4,human
53245,C,5,5,SynthSNR,4,human
53246,C,5,5,SynthSNR,4,human
53247,C,5,5,SynthSNR,4,human
53248,C,5,5,SynthSNR,4,human
53249,C,5,5,SynthSNR,4,human
53250,C,5,5,SynthSNR,4,human
53251,C,5,5,SynthSNR,4,human
53252,C,5,5,SynthSNR,4,human
53253,C,5,5,SynthSNR,4,human
53254,C,5,5,SynthSNR,4,human
53255,C,5,5,SynthSNR,4,human
53256,C,5,5,SynthSNR,4,human
53257,C,5,5,SynthSNR,4,human
53258,C,5,5,SynthSNR,4,human
53259,C,5,5,SynthSNR,4,human
53260,C,5,5,SynthSNR,4,human
53261,C,5,5,SynthSNR,4,human
53262,C,5,5,SynthSNR,4,human
53263,C,5,5,SynthSNR,4,human
53264,C,5,5,SynthSNR,4,human
53265,C,5,5,SynthSNR,4,human
53266,C,5,5,SynthSNR,4,human
53267,C,5,5,SynthSNR,4,human
53268,C,5,5,SynthSNR,4,human
53269,C,5,5,SynthSNR,4,human
53270,C,5,5,SynthSNR,4,human
53271,C,5,5,SynthSNR,4,human
53272,C,5,5,SynthSNR,4,human
53273,C,5,5,SynthSNR,4,human
53274,C,5,5,SynthSNR,4,human
53275,C,5,5,SynthSNR,4,human
53276,C,5,5,SynthSNR,4,human
53277,C,5,5,SynthSNR,4,human
53278,C,5,5,SynthSNR,4,human
53279,C,5,5,SynthSNR,4,human
53280,C,5,5,SynthSNR,4,human
53281,C,5,5,SynthSNR,4,human
53282,C,5,5,SynthSNR,4,human
53283,C,5,5,SynthSNR,4,human
53284,C,5,5,SynthSNR,4,human
53285,C,5,5,SynthSNR,4,human
53286,C,5,5,SynthSNR,4,human
53287,C,5,5,SynthSNR,4,human
53288,C,5,5,SynthSNR,4,human
53289,C,5,5,SynthSNR,4,human
53290,C,5,5,SynthSNR,4,human
53291,C,5,5,SynthSNR,4,human
53292,C,5,5,SynthSNR,4,human
53293,C,5,5,SynthSNR,4,human
53294,C,5,5,SynthSNR,4,human
53295,C,5,5,SynthSNR,4,human
53296,C,5,5,SynthSNR,4,human
53297,C,5,5,SynthSNR,4,human
53298,C,5,5,SynthSNR,4,human
53299,C,5,5,SynthSNR,4,human
53300,C,5,5,SynthSNR,4,human
53301,C,5,5,SynthSNR,4,human
53302,C,5,5,SynthSNR,4,human
53303,C,5,5,SynthSNR,4,human
53304,C,5,5,SynthSNR,4,human
53305,C,5,5,SynthSNR,4,human
53306,C,5,5,SynthSNR,4,human
53307,C,5,5,SynthSNR,4,human
53308,C,5,5,SynthSNR,4,human
53309,C,5,5,SynthSNR,4,human
53310,C,5,5,SynthSNR,4,human
53311,C,5,5,SynthSNR,4,human
53312,C,5,5,SynthSNR,4,human
53313,C,5,5,SynthSNR,4,human
53314,C,5,5,SynthSNR,4,human
53315,C,5,5,SynthSNR,4,human
53316,C,5,5,SynthSNR,4,human
53317,C,5,5,SynthSNR,4,human
53318,C,5,5,SynthSNR,4,human
53319,C,5,5,SynthSNR,4,human
53320,C,5,5,SynthSNR,4,human
53321,C,5,5,SynthSNR,4,human
53322,C,5,5,SynthSNR,4,human
53323,C,5,5,SynthSNR,4,human
53324,C,5,5,SynthSNR,4,human
53325,C,5,5,SynthSNR,4,human
53326,C,5,5,SynthSNR,4,human
53327,C,5,5,SynthSNR,4,human
53328,C,5,5,SynthSNR,4,human
53329,C,5,5,SynthSNR,4,human
53330,C,5,5,SynthSNR,4,human
53331,C,5,5,SynthSNR,4,human
53332,C,5,5,SynthSNR,4,human
53333,C,5,5,SynthSNR,4,human
53334,C,5,5,SynthSNR,4,human
53335,C,5,5,SynthSNR,4,human
53336,C,5,5,SynthSNR,4,human
53337,C,5,5,SynthSNR,4,human
53338,C,5,5,SynthSNR,4,human
53339,C,5,5,SynthSNR,4,human
53340,C,5,5,SynthSNR,4,human
53341,C,5,5,SynthSNR,4,human
53342,C,5,5,SynthSNR,4,human
53343,C,5,5,SynthSNR,4,human
53344,C,5,5,SynthSNR,4,human
53345,C,5,5,SynthSNR,4,human
53346,C,5,5,SynthSNR,4,human
53347,C,5,5,SynthSNR,4,human
53348,C,5,5,SynthSNR,4,human
53349,C,5,5,SynthSNR,4,human
53350,C,5,5,SynthSNR,4,human
53351,C,5,5,SynthSNR,4,human
53352,C,5,5,SynthSNR,4,human
53353,C,5,5,SynthSNR,4,human
53354,C,5,5,SynthSNR,4,human
53355,C,5,5,SynthSNR,4,human
53356,C,5,5,SynthSNR,4,human
53357,C,5,5,SynthSNR,4,human
53358,C,5,5,SynthSNR,4,human
53359,C,5,5,SynthSNR,4,human
53360,C,5,5,SynthSNR,4,human
53361,C,5,5,SynthSNR,4,human
53362,C,5,5,SynthSNR,4,human
53363,C,5,5,SynthSNR,4,human
53364,C,5,5,SynthSNR,4,human
53365,C,5,5,SynthSNR,4,human
53366,C,5,5,SynthSNR,4,human
53367,C,5,5,SynthSNR,4,human
53368,C,5,5,SynthSNR,4,human
53369,C,5,5,SynthSNR,4,human
53370,C,5,5,SynthSNR,4,human
53371,C,5,5,SynthSNR,4,human
53372,C,5,5,SynthSNR,4,human
53373,C,5,5,SynthSNR,4,human
53374,C,5,5,SynthSNR,4,human
53375,C,5,5,SynthSNR,4,human
53376,C,5,5,SynthSNR,4,human
53377,C,5,5,SynthSNR,4,human
53378,C,5,5,SynthSNR,4,human
53379,C,5,5,SynthSNR,4,human
53380,C,5,5,SynthSNR,4,human
53381,C,5,5,SynthSNR,4,human
53382,C,5,5,SynthSNR,4,human
53383,C,5,5,SynthSNR,4,human
53384,C,5,5,SynthSNR,4,human
53385,C,5,5,SynthSNR,4,human
53386,C,5,5,SynthSNR,4,human
53387,C,5,5,SynthSNR,4,human
53388,C,5,5,SynthSNR,4,human
53389,C,5,5,SynthSNR,4,human
53390,C,5,5,SynthSNR,4,human
53391,C,5,5,SynthSNR,4,human
53392,C,5,5,SynthSNR,4,human
53393,C,5,5,SynthSNR,4,human
53394,C,5,5,SynthSNR,4,human
53395,C,5,5,SynthSNR,4,human
53396,C,5,5,SynthSNR,4,human
53397,C,5,5,SynthSNR,4,human
53398,C,5,5,SynthSNR,4,human
53399,C,5,5,SynthSNR,4,human
53400,C,5,5,SynthSNR,4,human
53401,C,5,5,SynthSNR,4,human
53402,C,5,5,SynthSNR,4,human
53403,C,5,5,SynthSNR,4,human
53404,C,5,5,SynthSNR,4,human
53405,C,5,5,SynthSNR,4,human
53406,C,5,5,SynthSNR,4,human
53407,C,5,5,SynthSNR,4,human
53408,C,5,5,SynthSNR,4,human
53409,C,5,5,SynthSNR,4,human
53410,C,5,5,SynthSNR,4,human
53411,C,5,5,SynthSNR,4,human
53412,C,5,5,SynthSNR,4,human
53413,C,5,5,SynthSNR,4,human
53414,C,5,5,SynthSNR,4,human
53415,C,5,5,SynthSNR,4,human
53416,C,5,5,SynthSNR,4,human
53417,C,5,5,SynthSNR,4,human
53418,C,5,5,SynthSNR,4,human
53419,C,5,5,SynthSNR,4,human
53420,C,5,5,SynthSNR,4,human
53421,C,5,5,SynthSNR,4,human
53422,C,5,5,SynthSNR,4,human
53423,C,5,5,SynthSNR,4,human
53424,C,5,5,SynthSNR,4,human
53425,C,5,5,SynthSNR,4,human
53426,C,5,5,SynthSNR,4,human
53427,C,5,5,SynthSNR,4,human
53428,C,5,5,SynthSNR,4,human
53429,C,5,5,SynthSNR,4,human
53430,C,5,5,SynthSNR,4,human
53431,C,5,5,SynthSNR,4,human
53432,C,5,5,SynthSNR,4,human
53433,C,5,5,SynthSNR,4,human
53434,C,5,5,SynthSNR,4,human
53435,C,5,5,SynthSNR,4,human
53436,C,5,5,SynthSNR,4,human
53437,C,5,5,SynthSNR,4,human
53438,C,5,5,SynthSNR,4,human
53439,C,5,5,SynthSNR,4,human
53440,C,5,5,SynthSNR,4,human
53441,C,5,5,SynthSNR,4,human
53442,C,5,5,SynthSNR,4,human
53443,C,5,5,SynthSNR,4,human
53444,C,5,5,SynthSNR,4,human
53445,C,5,5,SynthSNR,4,human
53446,C,5,5,SynthSNR,4,human
53447,C,5,5,SynthSNR,4,human
53448,C,5,5,SynthSNR,4,human
53449,C,5,5,SynthSNR,4,human
53450,C,5,5,SynthSNR,4,human
53451,C,5,5,SynthSNR,4,human
53452,C,5,5,SynthSNR,4,human
53453,C,5,5,SynthSNR,4,human
53454,C,5,5,SynthSNR,4,human
53455,C,5,5,SynthSNR,4,human
53456,C,5,5,SynthSNR,4,human
53457,C,5,5,SynthSNR,4,human
53458,C,5,5,SynthSNR,4,human
53459,C,5,5,SynthSNR,4,human
53460,C,5,5,SynthSNR,4,human
53461,C,5,5,SynthSNR,4,human
53462,C,5,5,SynthSNR,4,human
53463,C,5,5,SynthSNR,4,human
53464,C,5,5,SynthSNR,4,human
53465,C,5,5,SynthSNR,4,human
53466,C,5,5,SynthSNR,4,human
53467,C,5,5,SynthSNR,4,human
53468,C,5,5,SynthSNR,4,human
53469,C,5,5,SynthSNR,4,human
53470,C,5,5,SynthSNR,4,human
53471,C,5,5,SynthSNR,4,human
53472,C,5,5,SynthSNR,4,human
53473,C,5,5,SynthSNR,4,human
53474,C,5,5,SynthSNR,4,human
53475,C,5,5,SynthSNR,4,human
53476,C,5,5,SynthSNR,4,human
53477,C,5,5,SynthSNR,4,human
53478,C,5,5,SynthSNR,4,human
53479,C,5,5,SynthSNR,4,human
53480,C,5,5,SynthSNR,4,human
53481,C,5,5,SynthSNR,4,human
53482,C,5,5,SynthSNR,4,human
53483,C,5,5,SynthSNR,4,human
53484,C,5,5,SynthSNR,4,human
53485,C,5,5,SynthSNR,4,human
53486,C,5,5,SynthSNR,4,human
53487,C,5,5,SynthSNR,4,human
53488,C,5,5,SynthSNR,4,human
53489,C,5,5,SynthSNR,4,human
53490,C,5,5,SynthSNR,4,human
53491,C,5,5,SynthSNR,4,human
53492,C,5,5,SynthSNR,4,human
53493,C,5,5,SynthSNR,4,human
53494,C,5,5,SynthSNR,4,human
53495,C,5,5,SynthSNR,4,human
53496,C,5,5,SynthSNR,4,human
53497,C,5,5,SynthSNR,4,human
53498,C,5,5,SynthSNR,4,human
53499,C,5,5,SynthSNR,4,human
53500,C,5,5,SynthSNR,4,human
53501,C,5,5,SynthSNR,4,human
53502,C,5,5,SynthSNR,4,human
53503,C,5,5,SynthSNR,4,human
53504,C,5,5,SynthSNR,4,human
53505,C,5,5,SynthSNR,4,human
53506,C,5,5,SynthSNR,4,human
53507,C,5,5,SynthSNR,4,human
53508,C,5,5,SynthSNR,4,human
53509,C,5,5,SynthSNR,4,human
53510,C,5,5,SynthSNR,4,human
53511,C,5,5,SynthSNR,4,human
53512,C,5,5,SynthSNR,4,human
53513,C,5,5,SynthSNR,4,human
53514,C,5,5,SynthSNR,4,human
53515,C,5,5,SynthSNR,4,human
53516,C,5,5,SynthSNR,4,human
53517,C,5,5,SynthSNR,4,human
53518,C,5,5,SynthSNR,4,human
53519,C,5,5,SynthSNR,4,human
53520,C,5,5,SynthSNR,4,human
53521,C,5,5,SynthSNR,4,human
53522,C,5,5,SynthSNR,4,human
53523,C,5,5,SynthSNR,4,human
53524,C,5,5,SynthSNR,4,human
53525,C,5,5,SynthSNR,4,human
53526,C,5,5,SynthSNR,4,human
53527,C,5,5,SynthSNR,4,human
53528,C,5,5,SynthSNR,4,human
53529,C,5,5,SynthSNR,4,human
53530,C,5,5,SynthSNR,4,human
53531,C,5,5,SynthSNR,4,human
53532,C,5,5,SynthSNR,4,human
53533,C,5,5,SynthSNR,4,human
53534,C,5,5,SynthSNR,4,human
53535,C,5,5,SynthSNR,4,human
53536,C,5,5,SynthSNR,4,human
53537,C,5,5,SynthSNR,4,human
53538,C,5,5,SynthSNR,4,human
53539,C,5,5,SynthSNR,4,human
53540,C,5,5,SynthSNR,4,human
53541,C,5,5,SynthSNR,4,human
53542,C,5,5,SynthSNR,4,human
53543,C,5,5,SynthSNR,4,human
53544,C,5,5,SynthSNR,4,human
53545,C,5,5,SynthSNR,4,human
53546,C,5,5,SynthSNR,4,human
53547,C,5,5,SynthSNR,4,human
53548,C,5,5,SynthSNR,4,human
53549,C,5,5,SynthSNR,4,human
53550,C,5,5,SynthSNR,4,human
53551,C,5,5,SynthSNR,4,human
53552,C,5,5,SynthSNR,4,human
53553,C,5,5,SynthSNR,4,human
53554,C,5,5,SynthSNR,4,human
53555,C,5,5,SynthSNR,4,human
53556,C,5,5,SynthSNR,4,human
53557,C,5,5,SynthSNR,4,human
53558,C,5,5,SynthSNR,4,human
53559,C,5,5,SynthSNR,4,human
53560,C,5,5,SynthSNR,4,human
53561,C,5,5,SynthSNR,4,human
53562,C,5,5,SynthSNR,4,human
53563,C,5,5,SynthSNR,4,human
53564,C,5,5,SynthSNR,4,human
53565,C,5,5,SynthSNR,4,human
53566,C,5,5,SynthSNR,4,human
53567,C,5,5,SynthSNR,4,human
53568,C,5,5,SynthSNR,4,human
53569,C,5,5,SynthSNR,4,human
53570,C,5,5,SynthSNR,4,human
53571,C,5,5,SynthSNR,4,human
53572,C,5,5,SynthSNR,4,human
53573,C,5,5,SynthSNR,4,human
53574,C,5,5,SynthSNR,4,human
53575,C,5,5,SynthSNR,4,human
53576,C,5,5,SynthSNR,4,human
53577,C,5,5,SynthSNR,4,human
53578,C,5,5,SynthSNR,4,human
53579,C,5,5,SynthSNR,4,human
53580,C,5,5,SynthSNR,4,human
53581,C,5,5,SynthSNR,4,human
53582,C,5,5,SynthSNR,4,human
53583,C,5,5,SynthSNR,4,human
53584,C,5,5,SynthSNR,4,human
53585,C,5,5,SynthSNR,4,human
53586,C,5,5,SynthSNR,4,human
53587,C,5,5,SynthSNR,4,human
53588,C,5,5,SynthSNR,4,human
53589,C,5,5,SynthSNR,4,human
53590,C,5,5,SynthSNR,4,human
53591,C,5,5,SynthSNR,4,human
53592,C,5,5,SynthSNR,4,human
53593,C,5,5,SynthSNR,4,human
53594,C,5,5,SynthSNR,4,human
53595,C,5,5,SynthSNR,4,human
53596,C,5,5,SynthSNR,4,human
53597,C,5,5,SynthSNR,4,human
53598,C,5,5,SynthSNR,4,human
53599,C,5,5,SynthSNR,4,human
53600,C,5,5,SynthSNR,4,human
53601,C,5,5,SynthSNR,4,human
53602,C,5,5,SynthSNR,4,human
53603,C,5,5,SynthSNR,4,human
53604,C,5,5,SynthSNR,4,human
53605,C,5,5,SynthSNR,4,human
53606,C,5,5,SynthSNR,4,human
53607,C,5,5,SynthSNR,4,human
53608,C,5,5,SynthSNR,4,human
53609,C,5,5,SynthSNR,4,human
53610,C,5,5,SynthSNR,4,human
53611,C,5,5,SynthSNR,4,human
53612,C,5,5,SynthSNR,4,human
53613,C,5,5,SynthSNR,4,human
53614,C,5,5,SynthSNR,4,human
53615,C,5,5,SynthSNR,4,human
53616,C,5,5,SynthSNR,4,human
53617,C,5,5,SynthSNR,4,human
53618,C,5,5,SynthSNR,4,human
53619,C,5,5,SynthSNR,4,human
53620,C,5,5,SynthSNR,4,human
53621,C,5,5,SynthSNR,4,human
53622,C,5,5,SynthSNR,4,human
53623,C,5,5,SynthSNR,4,human
53624,C,5,5,SynthSNR,4,human
53625,C,5,5,SynthSNR,4,human
53626,C,5,5,SynthSNR,4,human
53627,C,5,5,SynthSNR,4,human
53628,C,5,5,SynthSNR,4,human
53629,C,5,5,SynthSNR,4,human
53630,C,5,5,SynthSNR,4,human
53631,C,5,5,SynthSNR,4,human
53632,C,5,5,SynthSNR,4,human
53633,C,5,5,SynthSNR,4,human
53634,C,5,5,SynthSNR,4,human
53635,C,5,5,SynthSNR,4,human
53636,C,5,5,SynthSNR,4,human
53637,C,5,5,SynthSNR,4,human
53638,C,5,5,SynthSNR,4,human
53639,C,5,5,SynthSNR,4,human
53640,C,5,5,SynthSNR,4,human
53641,C,5,5,SynthSNR,4,human
53642,C,5,5,SynthSNR,4,human
53643,C,5,5,SynthSNR,4,human
53644,C,5,5,SynthSNR,4,human
53645,C,5,5,SynthSNR,4,human
53646,C,5,5,SynthSNR,4,human
53647,C,5,5,SynthSNR,4,human
53648,C,5,5,SynthSNR,4,human
53649,C,5,5,SynthSNR,4,human
53650,C,5,5,SynthSNR,4,human
53651,C,5,5,SynthSNR,4,human
53652,C,5,5,SynthSNR,4,human
53653,C,5,5,SynthSNR,4,human
53654,C,5,5,SynthSNR,4,human
53655,C,5,5,SynthSNR,4,human
53656,C,5,5,SynthSNR,4,human
53657,C,5,5,SynthSNR,4,human
53658,C,5,5,SynthSNR,4,human
53659,C,5,5,SynthSNR,4,human
53660,C,5,5,SynthSNR,4,human
53661,C,5,5,SynthSNR,4,human
53662,C,5,5,SynthSNR,4,human
53663,C,5,5,SynthSNR,4,human
53664,C,5,5,SynthSNR,4,human
53665,C,5,5,SynthSNR,4,human
53666,C,5,5,SynthSNR,4,human
53667,C,5,5,SynthSNR,4,human
53668,C,5,5,SynthSNR,4,human
53669,C,5,5,SynthSNR,4,human
53670,C,5,5,SynthSNR,4,human
53671,C,5,5,SynthSNR,4,human
53672,C,5,5,SynthSNR,4,human
53673,C,5,5,SynthSNR,4,human
53674,C,5,5,SynthSNR,4,human
53675,C,5,5,SynthSNR,4,human
53676,C,5,5,SynthSNR,4,human
53677,C,5,5,SynthSNR,4,human
53678,C,5,5,SynthSNR,4,human
53679,C,5,5,SynthSNR,4,human
53680,C,5,5,SynthSNR,4,human
53681,C,5,5,SynthSNR,4,human
53682,C,5,5,SynthSNR,4,human
53683,C,5,5,SynthSNR,4,human
53684,C,5,5,SynthSNR,4,human
53685,C,5,5,SynthSNR,4,human
53686,C,5,5,SynthSNR,4,human
53687,C,5,5,SynthSNR,4,human
53688,C,5,5,SynthSNR,4,human
53689,C,5,5,SynthSNR,4,human
53690,C,5,5,SynthSNR,4,human
53691,C,5,5,SynthSNR,4,human
53692,C,5,5,SynthSNR,4,human
53693,C,5,5,SynthSNR,4,human
53694,C,5,5,SynthSNR,4,human
53695,C,5,5,SynthSNR,4,human
53696,C,5,5,SynthSNR,4,human
53697,C,5,5,SynthSNR,4,human
53698,C,5,5,SynthSNR,4,human
53699,C,5,5,SynthSNR,4,human
53700,C,5,5,SynthSNR,4,human
53701,C,5,5,SynthSNR,4,human
53702,C,5,5,SynthSNR,4,human
53703,C,5,5,SynthSNR,4,human
53704,C,5,5,SynthSNR,4,human
53705,C,5,5,SynthSNR,4,human
53706,C,5,5,SynthSNR,4,human
53707,C,5,5,SynthSNR,4,human
53708,C,5,5,SynthSNR,4,human
53709,C,5,5,SynthSNR,4,human
53710,C,5,5,SynthSNR,4,human
53711,C,5,5,SynthSNR,4,human
53712,C,5,5,SynthSNR,4,human
53713,C,5,5,SynthSNR,4,human
53714,C,5,5,SynthSNR,4,human
53715,C,5,5,SynthSNR,4,human
53716,C,5,5,SynthSNR,4,human
53717,C,5,5,SynthSNR,4,human
53718,C,5,5,SynthSNR,4,human
53719,C,5,5,SynthSNR,4,human
53720,C,5,5,SynthSNR,4,human
53721,C,5,5,SynthSNR,4,human
53722,C,5,5,SynthSNR,4,human
53723,C,5,5,SynthSNR,4,human
53724,C,5,5,SynthSNR,4,human
53725,C,5,5,SynthSNR,4,human
53726,C,5,5,SynthSNR,4,human
53727,C,5,5,SynthSNR,4,human
53728,C,5,5,SynthSNR,4,human
53729,C,5,5,SynthSNR,4,human
53730,C,5,5,SynthSNR,4,human
53731,C,5,5,SynthSNR,4,human
53732,C,5,5,SynthSNR,4,human
53733,C,5,5,SynthSNR,4,human
53734,C,5,5,SynthSNR,4,human
53735,C,5,5,SynthSNR,4,human
53736,C,5,5,SynthSNR,4,human
53737,C,5,5,SynthSNR,4,human
53738,C,5,5,SynthSNR,4,human
53739,C,5,5,SynthSNR,4,human
53740,C,5,5,SynthSNR,4,human
53741,C,5,5,SynthSNR,4,human
53742,C,5,5,SynthSNR,4,human
53743,C,5,5,SynthSNR,4,human
53744,C,5,5,SynthSNR,4,human
53745,C,5,5,SynthSNR,4,human
53746,C,5,5,SynthSNR,4,human
53747,C,5,5,SynthSNR,4,human
53748,C,5,5,SynthSNR,4,human
53749,C,5,5,SynthSNR,4,human
53750,C,5,5,SynthSNR,4,human
53751,C,5,5,SynthSNR,4,human
53752,C,5,5,SynthSNR,4,human
53753,C,5,5,SynthSNR,4,human
53754,C,5,5,SynthSNR,4,human
53755,C,5,5,SynthSNR,4,human
53756,C,5,5,SynthSNR,4,human
53757,C,5,5,SynthSNR,4,human
53758,C,5,5,SynthSNR,4,human
53759,C,5,5,SynthSNR,4,human
53760,C,5,5,SynthSNR,4,human
53761,C,5,5,SynthSNR,4,human
53762,C,5,5,SynthSNR,4,human
53763,C,5,5,SynthSNR,4,human
53764,C,5,5,SynthSNR,4,human
53765,C,5,5,SynthSNR,4,human
53766,C,5,5,SynthSNR,4,human
53767,C,5,5,SynthSNR,4,human
53768,C,5,5,SynthSNR,4,human
53769,C,5,5,SynthSNR,4,human
53770,C,5,5,SynthSNR,4,human
53771,C,5,5,SynthSNR,4,human
53772,C,5,5,SynthSNR,4,human
53773,C,5,5,SynthSNR,4,human
53774,C,5,5,SynthSNR,4,human
53775,C,5,5,SynthSNR,4,human
53776,C,5,5,SynthSNR,4,human
53777,C,5,5,SynthSNR,4,human
53778,C,5,5,SynthSNR,4,human
53779,C,5,5,SynthSNR,4,human
53780,C,5,5,SynthSNR,4,human
53781,C,5,5,SynthSNR,4,human
53782,C,5,5,SynthSNR,4,human
53783,C,5,5,SynthSNR,4,human
53784,C,5,5,SynthSNR,4,human
53785,C,5,5,SynthSNR,4,human
53786,C,5,5,SynthSNR,4,human
53787,C,5,5,SynthSNR,4,human
53788,C,5,5,SynthSNR,4,human
53789,C,5,5,SynthSNR,4,human
53790,C,5,5,SynthSNR,4,human
53791,C,5,5,SynthSNR,4,human
53792,C,5,5,SynthSNR,4,human
53793,C,5,5,SynthSNR,4,human
53794,C,5,5,SynthSNR,4,human
53795,C,5,5,SynthSNR,4,human
53796,C,5,5,SynthSNR,4,human
53797,C,5,5,SynthSNR,4,human
53798,C,5,5,SynthSNR,4,human
53799,C,5,5,SynthSNR,4,human
53800,C,5,5,SynthSNR,4,human
53801,C,5,5,SynthSNR,4,human
53802,C,5,5,SynthSNR,4,human
53803,C,5,5,SynthSNR,4,human
53804,C,5,5,SynthSNR,4,human
53805,C,5,5,SynthSNR,4,human
53806,C,5,5,SynthSNR,4,human
53807,C,5,5,SynthSNR,4,human
53808,C,5,5,SynthSNR,4,human
53809,C,5,5,SynthSNR,4,human
53810,C,5,5,SynthSNR,4,human
53811,C,5,5,SynthSNR,4,human
53812,C,5,5,SynthSNR,4,human
53813,C,5,5,SynthSNR,4,human
53814,C,5,5,SynthSNR,4,human
53815,C,5,5,SynthSNR,4,human
53816,C,5,5,SynthSNR,4,human
53817,C,5,5,SynthSNR,4,human
53818,C,5,5,SynthSNR,4,human
53819,C,5,5,SynthSNR,4,human
53820,C,5,5,SynthSNR,4,human
53821,C,5,5,SynthSNR,4,human
53822,C,5,5,SynthSNR,4,human
53823,C,5,5,SynthSNR,4,human
53824,C,5,5,SynthSNR,4,human
53825,C,5,5,SynthSNR,4,human
53826,C,5,5,SynthSNR,4,human
53827,C,5,5,SynthSNR,4,human
53828,C,5,5,SynthSNR,4,human
